Filename	Area	Mean	Min	Max	Median
072317_09_R3D_w523_t042.tif	0	NaN	255	39	255
072317_09_R3D_w523_t043.tif	0	NaN	255	38	255
072317_09_R3D_w523_t044.tif	0	NaN	255	36	255
072317_09_R3D_w523_t045.tif	0	NaN	255	34	255
072317_09_R3D_w523_t046.tif	0	NaN	255	33	255
072317_09_R3D_w523_t047.tif	0	NaN	255	32	255
072317_09_R3D_w523_t048.tif	0	NaN	255	31	255
072317_09_R3D_w523_t049.tif	0	NaN	255	29	255
072317_09_R3D_w523_t050.tif	0	NaN	255	29	255
072317_09_R3D_w523_t051.tif	0	NaN	255	27	255
072317_09_R3D_w523_t052.tif	0	NaN	255	27	255
072317_09_R3D_w523_t053.tif	0	NaN	255	27	255
072317_09_R3D_w523_t054.tif	0	NaN	255	27	255
072317_09_R3D_w523_t055.tif	0	NaN	255	27	255
072317_09_R3D_w523_t056.tif	0	NaN	255	27	255
072317_09_R3D_w523_t057.tif	0	NaN	255	27	255
072317_09_R3D_w523_t058.tif	0	NaN	255	27	255
072317_09_R3D_w523_t059.tif	0	NaN	255	27	255
072317_09_R3D_w523_t060.tif	0	NaN	255	27	255
072317_09_R3D_w523_t061.tif	0	NaN	255	27	255
072317_09_R3D_w523_t062.tif	0	NaN	255	27	255
072317_09_R3D_w523_t063.tif	0	NaN	255	27	255
072317_09_R3D_w523_t064.tif	0	NaN	255	27	255
072317_09_R3D_w523_t065.tif	0	NaN	255	27	255
072317_09_R3D_w523_t066.tif	0	NaN	255	27	255
072317_09_R3D_w523_t067.tif	0	NaN	255	27	255
072317_09_R3D_w523_t068.tif	0	NaN	255	27	255
072317_09_R3D_w523_t069.tif	0	NaN	255	26	255
072317_09_R3D_w523_t070.tif	0	NaN	255	27	255
072317_09_R3D_w523_t071.tif	0	NaN	255	27	255
072317_09_R3D_w523_t072.tif	0	NaN	255	26	255
072317_09_R3D_w523_t073.tif	0	NaN	255	27	255
072317_09_R3D_w523_t074.tif	0	NaN	255	26	255
072317_09_R3D_w523_t075.tif	0	NaN	255	26	255
072317_09_R3D_w523_t076.tif	0	NaN	255	26	255
072317_09_R3D_w523_t077.tif	0	NaN	255	26	255
072317_09_R3D_w523_t078.tif	0	NaN	255	27	255
072317_09_R3D_w523_t079.tif	0	NaN	255	26	255
072317_09_R3D_w523_t080.tif	0	NaN	255	26	255
072317_09_R3D_w523_t081.tif	0	NaN	255	26	255
072317_09_R3D_w523_t082.tif	0	NaN	255	26	255
072317_09_R3D_w523_t083.tif	0	NaN	255	26	255
072317_09_R3D_w523_t084.tif	0	NaN	255	26	255
072317_09_R3D_w523_t085.tif	0	NaN	255	25	255
072317_09_R3D_w523_t086.tif	0	NaN	255	26	255
072317_09_R3D_w523_t087.tif	0	NaN	255	25	255
072317_09_R3D_w523_t088.tif	0	NaN	255	26	255
072317_09_R3D_w523_t089.tif	0	NaN	255	25	255
072317_09_R3D_w523_t090.tif	0	NaN	255	25	255
072317_09_R3D_w523_t091.tif	0	NaN	255	25	255
072317_09_R3D_w523_t092.tif	0	NaN	255	24	255
072317_09_R3D_w523_t093.tif	0	NaN	255	24	255
072317_09_R3D_w523_t094.tif	0	NaN	255	25	255
072317_09_R3D_w523_t095.tif	0	NaN	255	24	255
072317_09_R3D_w523_t096.tif	0	NaN	255	24	255
072317_09_R3D_w523_t097.tif	0	NaN	255	24	255
072317_09_R3D_w523_t098.tif	0	NaN	255	25	255
072317_09_R3D_w523_t099.tif	0	NaN	255	25	255
072317_09_R3D_w523_t100.tif	0	NaN	255	24	255
072317_09_R3D_w523_t101.tif	0	NaN	255	24	255
072317_09_R3D_w523_t102.tif	0	NaN	255	24	255
072317_09_R3D_w523_t103.tif	0	NaN	255	24	255
072317_09_R3D_w523_t104.tif	0	NaN	255	24	255
072317_09_R3D_w523_t105.tif	0	NaN	255	23	255
072317_09_R3D_w523_t106.tif	0	NaN	255	23	255
072317_09_R3D_w523_t107.tif	0	NaN	255	23	255
072317_09_R3D_w523_t108.tif	0	NaN	255	23	255
072317_09_R3D_w523_t109.tif	0	NaN	255	22	255
072317_09_R3D_w523_t110.tif	0	NaN	255	22	255
072317_09_R3D_w523_t111.tif	0	NaN	255	21	255
072317_09_R3D_w523_t112.tif	0	NaN	255	21	255
072317_09_R3D_w523_t113.tif	0	NaN	255	21	255
072317_09_R3D_w523_t114.tif	0	NaN	255	20	255
072317_09_R3D_w523_t115.tif	0	NaN	255	20	255
072317_09_R3D_w523_t116.tif	0	NaN	255	20	255
072317_09_R3D_w523_t117.tif	0	NaN	255	20	255
072317_09_R3D_w523_t118.tif	0	NaN	255	19	255
072317_09_R3D_w523_t119.tif	0	NaN	255	19	255
072317_09_R3D_w523_t120.tif	0	NaN	255	19	255
072317_09_R3D_w523_t121.tif	0	NaN	255	19	255
072317_09_R3D_w523_t122.tif	0	NaN	255	19	255
072317_09_R3D_w523_t123.tif	0	NaN	255	19	255
072317_09_R3D_w523_t124.tif	0	NaN	255	19	255
072317_09_R3D_w523_t125.tif	0	NaN	255	19	255
072317_09_R3D_w523_t126.tif	0	NaN	255	18	255
072317_09_R3D_w523_t127.tif	0	NaN	255	19	255
072317_09_R3D_w523_t128.tif	0	NaN	255	18	255
072317_09_R3D_w523_t129.tif	0	NaN	255	19	255
072317_09_R3D_w523_t130.tif	0	NaN	255	18	255
072317_09_R3D_w523_t131.tif	0	NaN	255	18	255
072317_09_R3D_w523_t132.tif	0	NaN	255	18	255
072317_09_R3D_w523_t133.tif	0	NaN	255	18	255
072317_10_R3D_w523_t001.tif	35951	129.303218269	42	236	130
072317_10_R3D_w523_t002.tif	35021	129.757402701	42	235	132
072317_10_R3D_w523_t003.tif	34209	130.610628782	42	233	133
072317_10_R3D_w523_t004.tif	33612	130.489140783	42	230	133
072317_10_R3D_w523_t005.tif	33118	130.542484450	42	231	133
072317_10_R3D_w523_t006.tif	32822	130.537627201	42	230	133
072317_10_R3D_w523_t007.tif	32623	131.069245624	42	230	134
072317_10_R3D_w523_t008.tif	32475	131.424264819	42	232	134
072317_10_R3D_w523_t009.tif	32365	131.791503167	42	234	135
072317_10_R3D_w523_t010.tif	32355	131.731726163	42	232	134
072317_10_R3D_w523_t011.tif	32454	131.915141431	42	233	134
072317_10_R3D_w523_t012.tif	32600	131.496993865	42	234	134
072317_10_R3D_w523_t013.tif	32833	131.319587001	42	234	133
072317_10_R3D_w523_t014.tif	33119	130.540958362	42	234	131
072317_10_R3D_w523_t015.tif	33496	129.806962025	42	233	130
072317_10_R3D_w523_t016.tif	33841	128.202594486	42	232	128
072317_10_R3D_w523_t017.tif	33901	125.491106457	42	229	125
072317_10_R3D_w523_t018.tif	34010	122.917759483	42	223	122
072317_10_R3D_w523_t019.tif	34100	119.852873900	42	217	118
072317_10_R3D_w523_t020.tif	34056	116.549712239	42	210	115
072317_10_R3D_w523_t021.tif	33876	112.809570197	42	199	111
072317_10_R3D_w523_t022.tif	33580	108.896009529	42	192	107
072317_10_R3D_w523_t023.tif	33332	104.968498740	42	182	104
072317_10_R3D_w523_t024.tif	32985	101.066242231	42	174	100
072317_10_R3D_w523_t025.tif	32560	97.134705160	42	165	96
072317_10_R3D_w523_t026.tif	32077	93.229229666	42	156	92
072317_10_R3D_w523_t027.tif	31356	89.098194923	42	147	88
072317_10_R3D_w523_t028.tif	30809	85.590411893	42	140	85
072317_10_R3D_w523_t029.tif	29868	81.529965180	42	130	81
072317_10_R3D_w523_t030.tif	28939	77.542105809	42	121	77
072317_10_R3D_w523_t031.tif	27957	74.030618450	42	114	74
072317_10_R3D_w523_t032.tif	26918	70.785459544	42	106	71
072317_10_R3D_w523_t033.tif	25704	67.336640212	42	99	68
072317_10_R3D_w523_t034.tif	24356	64.089875185	42	91	64
072317_10_R3D_w523_t035.tif	23031	61.205809561	42	85	61
072317_10_R3D_w523_t036.tif	22027	58.763789894	42	79	59
072317_10_R3D_w523_t037.tif	20668	56.702051481	42	75	57
072317_10_R3D_w523_t038.tif	18955	54.283460828	42	70	54
072317_10_R3D_w523_t039.tif	17387	52.101110025	42	66	52
072317_10_R3D_w523_t040.tif	15254	50.087976924	42	62	50
072317_10_R3D_w523_t041.tif	13481	48.250871597	42	58	48
072317_10_R3D_w523_t042.tif	10640	46.359962406	42	54	46
072317_10_R3D_w523_t043.tif	7620	44.858136483	42	50	45
072317_10_R3D_w523_t044.tif	4794	43.650396329	42	48	44
072317_10_R3D_w523_t045.tif	1850	42.503243243	42	45	42
072317_10_R3D_w523_t046.tif	44	42	42	42	42
072317_10_R3D_w523_t047.tif	0	NaN	255	40	255
072317_10_R3D_w523_t048.tif	0	NaN	255	38	255
072317_10_R3D_w523_t049.tif	0	NaN	255	36	255
072317_10_R3D_w523_t050.tif	0	NaN	255	35	255
072317_10_R3D_w523_t051.tif	0	NaN	255	35	255
072317_10_R3D_w523_t052.tif	0	NaN	255	35	255
072317_10_R3D_w523_t053.tif	0	NaN	255	35	255
072317_10_R3D_w523_t054.tif	0	NaN	255	34	255
072317_10_R3D_w523_t055.tif	0	NaN	255	34	255
072317_10_R3D_w523_t056.tif	0	NaN	255	34	255
072317_10_R3D_w523_t057.tif	0	NaN	255	34	255
072317_10_R3D_w523_t058.tif	0	NaN	255	33	255
072317_10_R3D_w523_t059.tif	0	NaN	255	33	255
072317_10_R3D_w523_t060.tif	0	NaN	255	33	255
072317_10_R3D_w523_t061.tif	0	NaN	255	33	255
072317_10_R3D_w523_t062.tif	0	NaN	255	33	255
072317_10_R3D_w523_t063.tif	0	NaN	255	32	255
072317_10_R3D_w523_t064.tif	0	NaN	255	32	255
072317_10_R3D_w523_t065.tif	0	NaN	255	33	255
072317_10_R3D_w523_t066.tif	0	NaN	255	32	255
072317_10_R3D_w523_t067.tif	0	NaN	255	32	255
072317_10_R3D_w523_t068.tif	0	NaN	255	32	255
072317_10_R3D_w523_t069.tif	0	NaN	255	31	255
072317_10_R3D_w523_t070.tif	0	NaN	255	32	255
072317_10_R3D_w523_t071.tif	0	NaN	255	32	255
072317_10_R3D_w523_t072.tif	0	NaN	255	32	255
072317_10_R3D_w523_t073.tif	0	NaN	255	32	255
072317_10_R3D_w523_t074.tif	0	NaN	255	31	255
072317_10_R3D_w523_t075.tif	0	NaN	255	31	255
072317_10_R3D_w523_t076.tif	0	NaN	255	31	255
072317_10_R3D_w523_t077.tif	0	NaN	255	31	255
072317_10_R3D_w523_t078.tif	0	NaN	255	31	255
072317_10_R3D_w523_t079.tif	0	NaN	255	31	255
072317_10_R3D_w523_t080.tif	0	NaN	255	31	255
072317_10_R3D_w523_t081.tif	0	NaN	255	30	255
072317_10_R3D_w523_t082.tif	0	NaN	255	30	255
072317_10_R3D_w523_t083.tif	0	NaN	255	30	255
072317_10_R3D_w523_t084.tif	0	NaN	255	30	255
072317_10_R3D_w523_t085.tif	0	NaN	255	30	255
072317_10_R3D_w523_t086.tif	0	NaN	255	30	255
072317_10_R3D_w523_t087.tif	0	NaN	255	30	255
072317_10_R3D_w523_t088.tif	0	NaN	255	30	255
072317_10_R3D_w523_t089.tif	0	NaN	255	29	255
072317_10_R3D_w523_t090.tif	0	NaN	255	29	255
072317_10_R3D_w523_t091.tif	0	NaN	255	29	255
072317_10_R3D_w523_t092.tif	0	NaN	255	28	255
072317_10_R3D_w523_t093.tif	0	NaN	255	28	255
072317_10_R3D_w523_t094.tif	0	NaN	255	28	255
072317_10_R3D_w523_t095.tif	0	NaN	255	28	255
072317_10_R3D_w523_t096.tif	0	NaN	255	28	255
072317_10_R3D_w523_t097.tif	0	NaN	255	28	255
072317_10_R3D_w523_t098.tif	0	NaN	255	29	255
072317_10_R3D_w523_t099.tif	0	NaN	255	29	255
072317_10_R3D_w523_t100.tif	0	NaN	255	29	255
072317_10_R3D_w523_t101.tif	0	NaN	255	28	255
072317_10_R3D_w523_t102.tif	0	NaN	255	28	255
072317_10_R3D_w523_t103.tif	0	NaN	255	28	255
072317_10_R3D_w523_t104.tif	0	NaN	255	27	255
072317_10_R3D_w523_t105.tif	0	NaN	255	27	255
072317_10_R3D_w523_t106.tif	0	NaN	255	28	255
072317_10_R3D_w523_t107.tif	0	NaN	255	27	255
072317_10_R3D_w523_t108.tif	0	NaN	255	27	255
072317_10_R3D_w523_t109.tif	0	NaN	255	27	255
072317_10_R3D_w523_t110.tif	0	NaN	255	26	255
072317_10_R3D_w523_t111.tif	0	NaN	255	25	255
072317_10_R3D_w523_t112.tif	0	NaN	255	25	255
072317_10_R3D_w523_t113.tif	0	NaN	255	24	255
072317_10_R3D_w523_t114.tif	0	NaN	255	24	255
072317_10_R3D_w523_t115.tif	0	NaN	255	24	255
072317_10_R3D_w523_t116.tif	0	NaN	255	24	255
072317_10_R3D_w523_t117.tif	0	NaN	255	24	255
072317_10_R3D_w523_t118.tif	0	NaN	255	23	255
072317_10_R3D_w523_t119.tif	0	NaN	255	23	255
072317_10_R3D_w523_t120.tif	0	NaN	255	23	255
072317_10_R3D_w523_t121.tif	0	NaN	255	23	255
072317_10_R3D_w523_t122.tif	0	NaN	255	23	255
072317_10_R3D_w523_t123.tif	0	NaN	255	23	255
072317_10_R3D_w523_t124.tif	0	NaN	255	23	255
072317_10_R3D_w523_t125.tif	0	NaN	255	23	255
072317_10_R3D_w523_t126.tif	0	NaN	255	23	255
072317_10_R3D_w523_t127.tif	0	NaN	255	22	255
072317_10_R3D_w523_t128.tif	0	NaN	255	22	255
072317_10_R3D_w523_t129.tif	0	NaN	255	22	255
072317_10_R3D_w523_t130.tif	0	NaN	255	22	255
072317_10_R3D_w523_t131.tif	0	NaN	255	22	255
072317_10_R3D_w523_t132.tif	0	NaN	255	22	255
072317_10_R3D_w523_t133.tif	0	NaN	255	22	255
072317_11_R3D_w523_t001.tif	25468	132.035495524	42	236	134
072317_11_R3D_w523_t002.tif	25772	130.123273320	42	233	132
072317_11_R3D_w523_t003.tif	26171	128.829009209	42	234	130
072317_11_R3D_w523_t004.tif	27171	124.482904567	42	229	125
072317_11_R3D_w523_t005.tif	28622	119.705715883	42	226	118
072317_11_R3D_w523_t006.tif	30423	114.218814713	42	224	109
072317_11_R3D_w523_t007.tif	32521	110.100673411	42	224	102
072317_11_R3D_w523_t008.tif	33606	107.756888651	42	222	98
072317_11_R3D_w523_t009.tif	34465	106.203249674	42	220	95
072317_11_R3D_w523_t010.tif	34782	105.093007878	42	219	93
072317_11_R3D_w523_t011.tif	35050	104.356005706	42	217	92
072317_11_R3D_w523_t012.tif	35436	103.383451857	42	215	90
072317_11_R3D_w523_t013.tif	35536	103.050962404	42	215	90
072317_11_R3D_w523_t014.tif	35126	103.327791380	42	215	91
072317_11_R3D_w523_t015.tif	35060	103.493667998	42	214	91
072317_11_R3D_w523_t016.tif	33967	105.084876498	42	213	95
072317_11_R3D_w523_t017.tif	33464	105.026147502	42	211	96
072317_11_R3D_w523_t018.tif	33946	104.569610558	42	212	94
072317_11_R3D_w523_t019.tif	33091	104.798615938	42	208	96
072317_11_R3D_w523_t020.tif	31098	106.829442408	42	206	101
072317_11_R3D_w523_t021.tif	29468	108.799952491	42	203	105
072317_11_R3D_w523_t022.tif	28747	109.308762653	42	201	106
072317_11_R3D_w523_t023.tif	28218	108.914806152	42	199	106
072317_11_R3D_w523_t024.tif	27971	108.631117944	42	198	106
072317_11_R3D_w523_t025.tif	27826	108.593976856	42	197	106
072317_11_R3D_w523_t026.tif	27669	108.663992193	42	197	106
072317_11_R3D_w523_t027.tif	27546	108.779387207	42	197	107
072317_11_R3D_w523_t028.tif	27486	109.037837445	42	196	107
072317_11_R3D_w523_t029.tif	27389	109.030413670	42	197	107
072317_11_R3D_w523_t030.tif	27256	109.282286469	42	197	107
072317_11_R3D_w523_t031.tif	27221	109.623966790	42	198	107
072317_11_R3D_w523_t032.tif	27261	110.113165328	42	200	107
072317_11_R3D_w523_t033.tif	27257	110.496863191	42	201	108
072317_11_R3D_w523_t034.tif	27213	110.534450446	42	200	108
072317_11_R3D_w523_t035.tif	27212	110.791562546	42	200	108
072317_11_R3D_w523_t036.tif	27399	111.584072411	42	204	108
072317_11_R3D_w523_t037.tif	27471	112.023588512	42	205	108
072317_11_R3D_w523_t038.tif	27535	112.572362448	42	207	109
072317_11_R3D_w523_t039.tif	27667	112.785123071	42	208	108
072317_11_R3D_w523_t040.tif	27720	113.073376623	42	209	108
072317_11_R3D_w523_t041.tif	28077	113.644833850	42	211	108
072317_11_R3D_w523_t042.tif	28135	113.600142172	42	213	108
072317_11_R3D_w523_t043.tif	28203	113.491259795	42	213	108
072317_11_R3D_w523_t044.tif	28498	113.574180644	42	215	107
072317_11_R3D_w523_t045.tif	28635	113.222909027	42	214	106
072317_11_R3D_w523_t046.tif	28752	112.740539789	42	215	106
072317_11_R3D_w523_t047.tif	28953	112.551203675	42	215	105
072317_11_R3D_w523_t048.tif	29160	112.184362140	42	215	104
072317_11_R3D_w523_t049.tif	29270	111.435189614	42	216	103
072317_11_R3D_w523_t050.tif	29360	110.811239782	42	213	102
072317_11_R3D_w523_t051.tif	29318	109.888771403	42	212	102
072317_11_R3D_w523_t052.tif	28958	109.004834588	42	209	101
072317_11_R3D_w523_t053.tif	29652	108.620969918	42	210	100
072317_11_R3D_w523_t054.tif	29879	107.626660865	42	209	98
072317_11_R3D_w523_t055.tif	29751	106.621794225	42	206	97
072317_11_R3D_w523_t056.tif	29712	105.968598546	42	205	97
072317_11_R3D_w523_t057.tif	30031	104.979288069	42	204	95
072317_11_R3D_w523_t058.tif	30228	103.894369459	42	203	94
072317_11_R3D_w523_t059.tif	30313	102.769768746	42	200	93
072317_11_R3D_w523_t060.tif	30931	101.337040510	42	201	91
072317_11_R3D_w523_t061.tif	31021	100.306759937	42	198	89
072317_11_R3D_w523_t062.tif	31075	99.340627514	42	197	88
072317_11_R3D_w523_t063.tif	30500	98.774000000	42	194	89
072317_11_R3D_w523_t064.tif	31175	97.342902967	42	192	86
072317_11_R3D_w523_t065.tif	31959	95.588159830	42	191	84
072317_11_R3D_w523_t066.tif	32156	94.392461749	42	189	82
072317_11_R3D_w523_t067.tif	31963	93.613834746	42	187	82
072317_11_R3D_w523_t068.tif	32583	92.066046711	42	185	79
072317_11_R3D_w523_t069.tif	31472	92.065327911	42	182	81
072317_11_R3D_w523_t070.tif	32696	90.060099095	42	181	77
072317_11_R3D_w523_t071.tif	32863	89.021756991	42	178	76
072317_11_R3D_w523_t072.tif	33660	87.480481283	42	178	74
072317_11_R3D_w523_t073.tif	33003	86.981365330	42	175	74
072317_11_R3D_w523_t074.tif	33060	86.129401089	42	172	73
072317_11_R3D_w523_t075.tif	33100	85.164954683	42	171	72
072317_11_R3D_w523_t076.tif	34475	83.304423495	42	170	69
072317_11_R3D_w523_t077.tif	34047	82.829147943	42	167	69
072317_11_R3D_w523_t078.tif	34281	81.820804527	42	165	68
072317_11_R3D_w523_t079.tif	33464	81.492529285	42	161	69
072317_11_R3D_w523_t080.tif	32852	81.056556678	42	158	69
072317_11_R3D_w523_t081.tif	32747	80.239808227	42	157	69
072317_11_R3D_w523_t082.tif	32323	79.714816075	42	153	69
072317_11_R3D_w523_t083.tif	32418	78.669072737	42	151	68
072317_11_R3D_w523_t084.tif	31927	78.069846838	42	148	68
072317_11_R3D_w523_t085.tif	32193	77.041158016	42	148	67
072317_11_R3D_w523_t086.tif	31829	76.487699896	42	144	67
072317_11_R3D_w523_t087.tif	30526	76.231179978	42	140	68
072317_11_R3D_w523_t088.tif	31475	74.978268467	42	139	66
072317_11_R3D_w523_t089.tif	29592	75.053798324	42	136	67
072317_11_R3D_w523_t090.tif	29478	74.245064116	42	133	67
072317_11_R3D_w523_t091.tif	29022	73.654710220	42	131	67
072317_11_R3D_w523_t092.tif	26740	73.891062079	42	125	69
072317_11_R3D_w523_t093.tif	26936	72.810402435	42	124	68
072317_11_R3D_w523_t094.tif	26703	72.212410591	42	122	67
072317_11_R3D_w523_t095.tif	26407	71.456318400	42	121	66
072317_11_R3D_w523_t096.tif	25789	70.953584862	42	118	66
072317_11_R3D_w523_t097.tif	26050	70.029328215	42	116	65
072317_11_R3D_w523_t098.tif	27595	68.610980250	42	116	63
072317_11_R3D_w523_t099.tif	26285	68.371048126	42	113	63
072317_11_R3D_w523_t100.tif	26550	67.472391714	42	111	63
072317_11_R3D_w523_t101.tif	24878	67.257134818	42	107	63
072317_11_R3D_w523_t102.tif	24007	66.859874203	42	104	63
072317_11_R3D_w523_t103.tif	23319	66.263690553	42	102	63
072317_11_R3D_w523_t104.tif	23361	65.544711271	42	101	62
072317_11_R3D_w523_t105.tif	23038	64.794296380	42	99	62
072317_11_R3D_w523_t106.tif	22555	64.214054533	42	97	62
072317_11_R3D_w523_t107.tif	21807	63.717842894	42	95	61
072317_11_R3D_w523_t108.tif	21744	62.917264533	42	94	61
072317_11_R3D_w523_t109.tif	20211	62.455642967	42	90	61
072317_11_R3D_w523_t110.tif	20223	61.813726945	42	88	61
072317_11_R3D_w523_t111.tif	19492	61.090549969	42	86	60
072317_11_R3D_w523_t112.tif	18675	60.462168675	42	84	60
072317_11_R3D_w523_t113.tif	18041	59.889418547	42	83	60
072317_11_R3D_w523_t114.tif	17146	59.099265135	42	80	59
072317_11_R3D_w523_t115.tif	17233	58.904775721	42	80	59
072317_11_R3D_w523_t116.tif	16642	58.245162841	42	78	58
072317_11_R3D_w523_t117.tif	16372	57.584229172	42	76	58
072317_11_R3D_w523_t118.tif	15864	56.928832577	42	75	57
072317_11_R3D_w523_t119.tif	15378	56.187345559	42	73	57
072317_11_R3D_w523_t120.tif	15166	55.785770803	42	72	56
072317_11_R3D_w523_t121.tif	14484	54.905136703	42	70	55
072317_11_R3D_w523_t122.tif	14006	54.170712552	42	69	55
072317_11_R3D_w523_t123.tif	13655	53.583742219	42	67	54
072317_11_R3D_w523_t124.tif	13219	52.925561692	42	65	54
072317_11_R3D_w523_t125.tif	12522	52.096230634	42	64	53
072317_11_R3D_w523_t126.tif	12278	51.601645219	42	63	52
072317_11_R3D_w523_t127.tif	11981	51.138886570	42	62	52
072317_11_R3D_w523_t128.tif	10896	49.896200441	42	59	51
072317_11_R3D_w523_t129.tif	10660	49.518198874	42	58	50
072317_11_R3D_w523_t130.tif	10399	49.051447255	42	57	50
072317_11_R3D_w523_t131.tif	9914	48.325398426	42	56	49
072317_11_R3D_w523_t132.tif	9625	47.877402597	42	56	48
072317_11_R3D_w523_t133.tif	9188	47.271114497	42	54	48
111215_01_R3D_w523_t001.tif	35447	176.151155246	42	238	191
111215_01_R3D_w523_t002.tif	35210	173.508293099	42	237	188
111215_01_R3D_w523_t003.tif	34821	169.998621521	42	234	185
111215_01_R3D_w523_t004.tif	34794	169.737224809	42	234	184
111215_01_R3D_w523_t005.tif	34806	170.222174338	42	234	184
111215_01_R3D_w523_t006.tif	34841	171.195201056	42	236	185
111215_01_R3D_w523_t007.tif	34874	171.442249240	42	237	185
111215_01_R3D_w523_t008.tif	34873	170.794970321	42	237	184
111215_01_R3D_w523_t009.tif	34877	171.667918686	42	239	185
111215_01_R3D_w523_t010.tif	34867	171.691083259	42	239	184
111215_01_R3D_w523_t011.tif	34858	172.006053130	42	240	185
111215_01_R3D_w523_t012.tif	34861	171.439086658	42	239	184
111215_01_R3D_w523_t013.tif	34854	170.553910598	42	238	182
111215_01_R3D_w523_t014.tif	34893	171.409537730	42	240	183
111215_01_R3D_w523_t015.tif	34908	170.948808296	42	239	183
111215_01_R3D_w523_t016.tif	34922	170.351211271	42	239	182
111215_01_R3D_w523_t017.tif	34937	169.901365315	42	239	181
111215_01_R3D_w523_t018.tif	34935	169.748447116	42	239	181
111215_01_R3D_w523_t019.tif	34319	163.028001981	42	233	174
111215_01_R3D_w523_t020.tif	34276	161.110835570	42	230	171
111215_01_R3D_w523_t021.tif	34237	160.898881327	42	231	171
111215_01_R3D_w523_t022.tif	34179	159.758711490	42	230	170
111215_01_R3D_w523_t023.tif	34105	158.501392758	42	228	168
111215_01_R3D_w523_t024.tif	34063	158.003170596	42	228	167
111215_01_R3D_w523_t025.tif	34050	157.303377386	42	228	167
111215_01_R3D_w523_t026.tif	34034	157.301375095	42	228	167
111215_01_R3D_w523_t027.tif	34027	156.156522761	42	225	165
111215_01_R3D_w523_t028.tif	34032	155.837358956	42	225	165
111215_01_R3D_w523_t029.tif	34036	155.410389000	42	225	165
111215_01_R3D_w523_t030.tif	34042	154.896803948	42	224	164
111215_01_R3D_w523_t031.tif	34049	154.255572851	42	224	163
111215_01_R3D_w523_t032.tif	34076	153.767901162	42	223	163
111215_01_R3D_w523_t033.tif	34067	153.624944961	42	223	162
111215_01_R3D_w523_t034.tif	34085	153.397594250	42	223	162
111215_01_R3D_w523_t035.tif	34106	153.167829707	42	222	162
111215_01_R3D_w523_t036.tif	34143	153.090999619	42	222	162
111215_01_R3D_w523_t037.tif	34172	153.166598385	42	222	162
111215_01_R3D_w523_t038.tif	34202	153.265013742	42	224	162
111215_01_R3D_w523_t039.tif	34232	153.420250058	42	224	162
111215_01_R3D_w523_t040.tif	34246	153.125591310	42	223	162
111215_01_R3D_w523_t041.tif	34271	153.078521199	42	223	162
111215_01_R3D_w523_t042.tif	34292	153.247258836	42	224	162
111215_01_R3D_w523_t043.tif	34296	152.763995801	42	223	162
111215_01_R3D_w523_t044.tif	34313	152.900824760	42	224	162
111215_01_R3D_w523_t045.tif	34312	152.881615761	42	223	162
111215_01_R3D_w523_t046.tif	34343	152.546923682	42	223	162
111215_01_R3D_w523_t047.tif	34350	152.383522562	42	223	162
111215_01_R3D_w523_t048.tif	34300	151.223206997	42	221	161
111215_01_R3D_w523_t049.tif	34358	152.057395657	42	223	162
111215_01_R3D_w523_t050.tif	34357	151.906976744	42	223	161
111215_01_R3D_w523_t051.tif	34352	151.956305310	42	224	162
111215_01_R3D_w523_t052.tif	34364	152.113694564	42	225	162
111215_01_R3D_w523_t053.tif	34353	151.781736675	42	224	162
111215_01_R3D_w523_t054.tif	34357	151.872020258	42	224	162
111215_01_R3D_w523_t055.tif	34360	151.724447031	42	224	162
111215_01_R3D_w523_t056.tif	34350	151.564745269	42	224	161
111215_01_R3D_w523_t057.tif	34343	151.402003319	42	223	161
111215_01_R3D_w523_t058.tif	34347	151.478295048	42	223	161
111215_01_R3D_w523_t059.tif	34342	151.302807058	42	223	161
111215_01_R3D_w523_t060.tif	34329	151.270179731	42	223	161
111215_01_R3D_w523_t061.tif	34327	151.088647420	42	223	161
111215_01_R3D_w523_t062.tif	34323	151.015295866	42	223	161
111215_01_R3D_w523_t063.tif	34307	150.570845600	42	223	160
111215_01_R3D_w523_t064.tif	34483	156.609256735	42	232	167
111215_01_R3D_w523_t065.tif	34313	150.597441203	42	223	160
111215_01_R3D_w523_t066.tif	34299	149.925916207	42	222	160
111215_01_R3D_w523_t067.tif	34290	149.270749490	42	222	159
111215_01_R3D_w523_t068.tif	34278	148.999183150	42	221	158
111215_01_R3D_w523_t069.tif	34256	147.710474078	42	220	157
111215_01_R3D_w523_t070.tif	34399	152.153434693	42	227	162
111215_01_R3D_w523_t071.tif	34198	144.649219253	42	215	154
111215_01_R3D_w523_t072.tif	34198	143.891455641	42	214	153
111215_01_R3D_w523_t073.tif	34232	144.072855807	42	215	153
111215_01_R3D_w523_t074.tif	34208	142.320977549	42	212	151
111215_01_R3D_w523_t075.tif	34216	141.635930559	42	211	151
111215_01_R3D_w523_t076.tif	34168	138.858522594	42	208	148
111215_01_R3D_w523_t077.tif	34168	137.838825802	42	206	147
111215_01_R3D_w523_t078.tif	34356	141.487862382	42	213	151
111215_01_R3D_w523_t079.tif	34112	133.071617026	42	199	141
111215_01_R3D_w523_t080.tif	34090	131.191229099	42	197	139
111215_01_R3D_w523_t081.tif	34182	131.212480253	42	196	139
111215_01_R3D_w523_t082.tif	34131	127.239782016	42	190	135
